transaction_id,transaction_date,store_id,product_id,customer_id,quantity,unit_price,total_amount,payment_method
T004934,2026-03-26,S005,P030,C0193,1,329.0,329.0,UPI
T002113,2026-03-26,S004,P025,C0002,1,227.0,227.0,Card
T002181,2026-03-26,S003,P026,C0147,1,765.0,765.0,Cash
T000500,2026-03-26,S006,P042,C0072,1,2856.0,2856.0,UPI
T001040,2026-03-26,S002,P022,C0020,5,250.0,1250.0,UPI
T000697,2026-03-26,S010,P019,C0071,2,1613.0,3226.0,UPI
T003309,2026-03-26,S001,P009,C0021,2,14294.0,28588.0,Card
T004300,2026-03-26,S009,P018,C0027,1,2484.0,2484.0,Card
T003345,2026-03-26,S007,P004,C0035,2,2746.0,5492.0,Card
T001654,2026-03-26,S002,P025,C0098,5,227.0,1135.0,UPI
T000231,2026-03-26,S008,P001,C0074,1,8801.0,8801.0,Cash
T002709,2026-03-27,S001,P026,C0068,2,765.0,1530.0,Wallet
T004513,2026-03-27,S003,P026,C0070,1,765.0,765.0,Wallet
T003085,2026-03-27,S001,P038,C0030,1,563.0,563.0,Wallet
T000242,2026-03-27,S008,P048,C0021,2,478.0,956.0,Cash
T000698,2026-03-27,S008,P042,C0099,5,2856.0,14280.0,UPI
T000984,2026-03-27,S004,P031,C0142,2,2539.0,5078.0,Card
T004292,2026-03-27,S001,P008,C0168,1,7538.0,7538.0,UPI
T000089,2026-03-27,S003,P010,C0089,5,1769.0,8845.0,UPI
T003977,2026-03-27,S009,P013,C0041,2,1725.0,3450.0,Card
T004012,2026-03-27,S001,P044,C0093,4,346.0,1384.0,Card
T004995,2026-03-27,S001,P050,C0188,1,3376.0,3376.0,UPI
T001869,2026-03-27,S001,P017,C0017,1,2677.0,2677.0,Card
T001907,2026-03-27,S002,P008,C0155,3,7538.0,22614.0,UPI
T002731,2026-03-27,S001,P027,C0017,5,713.0,3565.0,Wallet
T002947,2026-03-27,S006,P035,C0090,4,1777.0,7108.0,Cash
T002290,2026-03-27,S005,P011,C0140,2,827.0,1654.0,UPI
T001835,2026-03-28,S002,P008,C0069,5,7538.0,37690.0,UPI
T000034,2026-03-28,S007,P028,C0094,1,764.0,764.0,UPI
T002833,2026-03-28,S003,P044,C0125,2,346.0,692.0,Card
T004226,2026-03-28,S009,P044,C0100,1,346.0,346.0,Card
T002979,2026-03-28,S009,P035,C0066,2,1777.0,3554.0,Wallet
T004015,2026-03-28,S010,P037,C0004,1,924.0,924.0,UPI
T002570,2026-03-28,S010,P009,C0051,1,14294.0,14294.0,UPI
T000606,2026-03-28,S009,P042,C0031,4,2856.0,11424.0,Card
T000501,2026-03-28,S002,P037,C0029,1,924.0,924.0,UPI
T002489,2026-03-28,S003,P018,C0177,2,2484.0,4968.0,UPI
T004092,2026-03-28,S008,P023,C0025,2,363.0,726.0,Card
T004684,2026-03-28,S008,P013,C0089,1,1725.0,1725.0,Card
T000362,2026-03-28,S002,P016,C0079,2,1792.0,3584.0,Wallet
T001903,2026-03-28,S001,P040,C0007,2,1803.0,3606.0,UPI
T000755,2026-03-28,S009,P027,C0017,3,713.0,2139.0,Cash
T000153,2026-03-29,S006,P005,C0111,1,3573.0,3573.0,Card
T001660,2026-03-29,S001,P031,C0062,2,2539.0,5078.0,UPI
T003948,2026-03-29,S004,P011,C0134,1,827.0,827.0,Card
T004531,2026-03-29,S007,P024,C0115,1,280.0,280.0,Wallet
T002266,2026-03-29,S003,P013,C0187,1,1725.0,1725.0,UPI
T002002,2026-03-29,S005,P037,C0081,3,924.0,2772.0,Cash
T000382,2026-03-29,S005,P045,C0091,3,1526.0,4578.0,UPI
T004567,2026-03-29,S006,P038,C0035,5,563.0,2815.0,Wallet
T002134,2026-03-29,S005,P043,C0058,2,3092.0,6184.0,Card
T001278,2026-03-29,S008,P035,C0139,2,1777.0,3554.0,UPI
T000485,2026-03-29,S006,P014,C0028,1,3156.0,3156.0,Cash
T004605,2026-03-29,S004,P020,C0052,2,1341.0,2682.0,Card
T000812,2026-03-29,S004,P041,C0200,4,2912.0,11648.0,UPI
T004611,2026-03-30,S009,P014,C0067,4,3156.0,12624.0,Cash
T002112,2026-03-30,S004,P009,C0182,5,14294.0,71470.0,UPI
T001668,2026-03-30,S003,P003,C0025,4,8600.0,34400.0,UPI
T004648,2026-03-30,S007,P032,C0097,1,798.0,798.0,UPI
T001823,2026-03-30,S001,P038,C0048,3,563.0,1689.0,UPI
T003455,2026-03-30,S010,P026,C0194,3,765.0,2295.0,Card
T000539,2026-03-30,S004,P047,C0052,4,4143.0,16572.0,Card
T001627,2026-03-30,S008,P043,C0196,2,3092.0,6184.0,Card
T004358,2026-03-30,S007,P019,C0158,4,1613.0,6452.0,UPI
T004817,2026-03-30,S007,P029,C0153,2,817.0,1634.0,Card
T000965,2026-03-30,S010,P024,C0061,5,280.0,1400.0,Card
T000765,2026-03-30,S010,P004,C0024,1,2746.0,2746.0,UPI
T003766,2026-03-30,S009,P016,C0150,1,1792.0,1792.0,Cash
T001892,2026-03-30,S010,P008,C0061,5,7538.0,37690.0,Cash
T003287,2026-03-30,S007,P019,C0152,5,1613.0,8065.0,Card
T002842,2026-03-30,S006,P032,C0030,1,798.0,798.0,Card
T001043,2026-03-30,S003,P005,C0044,2,3573.0,7146.0,Cash
T000683,2026-03-30,S003,P031,C0082,2,2539.0,5078.0,UPI
T003637,2026-03-30,S002,P050,C0196,2,3376.0,6752.0,Cash
T003998,2026-03-30,S003,P026,C0047,5,765.0,3825.0,Card
T002408,2026-03-31,S010,P024,C0190,4,280.0,1120.0,UPI
T002106,2026-03-31,S006,P037,C0193,4,924.0,3696.0,UPI
T002097,2026-03-31,S008,P049,C0096,1,2283.0,2283.0,UPI
T000684,2026-03-31,S004,P044,C0187,5,346.0,1730.0,UPI
T000992,2026-03-31,S008,P044,C0102,5,346.0,1730.0,UPI
T004730,2026-03-31,S003,P028,C0193,5,764.0,3820.0,Wallet
T001716,2026-03-31,S006,P043,C0033,2,3092.0,6184.0,Cash
T003418,2026-03-31,S001,P020,C0151,1,1341.0,1341.0,UPI
T001807,2026-03-31,S009,P006,C0175,1,14885.0,14885.0,Cash
T003110,2026-03-31,S001,P046,C0184,2,2159.0,4318.0,Card
T000934,2026-03-31,S007,P018,C0025,4,2484.0,9936.0,UPI
T004381,2026-03-31,S007,P030,C0108,4,329.0,1316.0,UPI
T003199,2026-03-31,S004,P039,C0177,2,2600.0,5200.0,UPI
T002006,2026-03-31,S005,P035,C0174,2,1777.0,3554.0,Card
T000739,2026-04-01,S008,P013,C0142,2,1725.0,3450.0,UPI
T000689,2026-04-01,S004,P040,C0111,1,1803.0,1803.0,UPI
T000988,2026-04-01,S002,P018,C0192,2,2484.0,4968.0,Cash
T003786,2026-04-01,S004,P023,C0126,1,363.0,363.0,Card
T004239,2026-04-01,S009,P042,C0053,1,2856.0,2856.0,UPI
T004163,2026-04-01,S002,P017,C0111,3,2677.0,8031.0,UPI
T001002,2026-04-01,S002,P037,C0046,1,924.0,924.0,Cash
T004639,2026-04-01,S006,P028,C0135,3,764.0,2292.0,UPI
T000624,2026-04-01,S010,P001,C0144,3,8801.0,26403.0,Card
T000307,2026-04-01,S008,P004,C0039,1,2746.0,2746.0,UPI
T000018,2026-04-01,S007,P008,C0097,4,7538.0,30152.0,Cash
T004660,2026-04-01,S008,P030,C0080,2,329.0,658.0,Card
T004281,2026-04-01,S010,P025,C0069,3,227.0,681.0,Cash
T002255,2026-04-01,S006,P009,C0021,1,14294.0,14294.0,UPI
T003485,2026-04-01,S006,P037,C0194,1,924.0,924.0,Card
T003446,2026-04-01,S008,P009,C0131,1,14294.0,14294.0,Card
T001736,2026-04-01,S005,P014,C0070,2,3156.0,6312.0,UPI
T001143,2026-04-01,S005,P038,C0018,1,563.0,563.0,Cash
T002363,2026-04-01,S002,P038,C0197,4,563.0,2252.0,UPI
T003174,2026-04-01,S003,P033,C0102,1,2395.0,2395.0,Cash
T002955,2026-04-01,S005,P006,C0009,4,14885.0,59540.0,UPI
T002225,2026-04-01,S009,P010,C0193,1,1769.0,1769.0,Card
T001693,2026-04-01,S003,P022,C0168,1,250.0,250.0,Cash
T000635,2026-04-02,S002,P038,C0023,5,563.0,2815.0,Card
T004190,2026-04-02,S002,P020,C0094,3,1341.0,4023.0,UPI
T001154,2026-04-02,S003,P014,C0046,3,3156.0,9468.0,UPI
T003186,2026-04-02,S008,P001,C0056,1,8801.0,8801.0,UPI
T003520,2026-04-02,S008,P010,C0083,5,1769.0,8845.0,Wallet
T000430,2026-04-02,S001,P038,C0137,1,563.0,563.0,UPI
T001246,2026-04-02,S002,P016,C0192,2,1792.0,3584.0,UPI
T001069,2026-04-02,S004,P045,C0063,5,1526.0,7630.0,UPI
T002348,2026-04-02,S008,P003,C0179,2,8600.0,17200.0,Cash
T002209,2026-04-02,S002,P003,C0086,2,8600.0,17200.0,Card
T002632,2026-04-02,S002,P018,C0161,4,2484.0,9936.0,Card
T002631,2026-04-02,S002,P001,C0076,1,8801.0,8801.0,Card
T003424,2026-04-02,S006,P015,C0104,1,1463.0,1463.0,UPI
T001922,2026-04-02,S005,P020,C0146,1,1341.0,1341.0,UPI
T003848,2026-04-02,S009,P031,C0032,2,2539.0,5078.0,UPI
T003500,2026-04-03,S006,P015,C0090,5,1463.0,7315.0,UPI
T001245,2026-04-03,S008,P004,C0111,4,2746.0,10984.0,UPI
T003244,2026-04-03,S007,P011,C0091,3,827.0,2481.0,Card
T001062,2026-04-03,S008,P044,C0124,1,346.0,346.0,UPI
T004659,2026-04-03,S006,P008,C0123,1,7538.0,7538.0,Card
T003539,2026-04-03,S002,P033,C0176,1,2395.0,2395.0,Card
T002705,2026-04-03,S005,P031,C0086,1,2539.0,2539.0,Card
T004350,2026-04-03,S005,P046,C0187,1,2159.0,2159.0,UPI
T004329,2026-04-03,S001,P043,C0103,3,3092.0,9276.0,Cash
T003747,2026-04-03,S009,P039,C0115,3,2600.0,7800.0,Wallet
T004327,2026-04-03,S010,P036,C0147,2,1511.0,3022.0,Card
T004309,2026-04-03,S005,P021,C0176,1,735.0,735.0,Card
T002977,2026-04-03,S004,P020,C0126,2,1341.0,2682.0,UPI
T002904,2026-04-03,S010,P023,C0036,3,363.0,1089.0,Cash
T000314,2026-04-03,S009,P027,C0070,4,713.0,2852.0,UPI
T002424,2026-04-04,S009,P039,C0031,1,2600.0,2600.0,UPI
T002879,2026-04-04,S010,P033,C0118,1,2395.0,2395.0,Cash
T004848,2026-04-04,S008,P046,C0144,3,2159.0,6477.0,UPI
T004810,2026-04-04,S005,P036,C0098,1,1511.0,1511.0,Cash
T004912,2026-04-04,S001,P034,C0187,2,2077.0,4154.0,Card
T002683,2026-04-04,S009,P028,C0070,2,764.0,1528.0,UPI
T002274,2026-04-04,S009,P047,C0129,3,4143.0,12429.0,UPI
T001005,2026-04-04,S007,P050,C0097,2,3376.0,6752.0,Wallet
T001688,2026-04-04,S005,P046,C0004,1,2159.0,2159.0,UPI
T003924,2026-04-04,S009,P029,C0104,5,817.0,4085.0,Wallet
T002340,2026-04-04,S001,P042,C0012,5,2856.0,14280.0,Cash
T001986,2026-04-04,S001,P050,C0095,2,3376.0,6752.0,UPI
T000508,2026-04-04,S007,P013,C0102,1,1725.0,1725.0,UPI
T001773,2026-04-04,S003,P033,C0147,3,2395.0,7185.0,Card
T000816,2026-04-05,S005,P025,C0119,1,227.0,227.0,UPI
T001785,2026-04-05,S007,P031,C0142,5,2539.0,12695.0,Card
T004875,2026-04-05,S002,P005,C0024,4,3573.0,14292.0,UPI
T003959,2026-04-05,S010,P004,C0080,2,2746.0,5492.0,Card
T003481,2026-04-05,S005,P050,C0184,1,3376.0,3376.0,UPI
T002720,2026-04-05,S001,P019,C0116,5,1613.0,8065.0,Card
T003412,2026-04-05,S009,P043,C0077,4,3092.0,12368.0,Card
T004666,2026-04-05,S002,P024,C0198,3,280.0,840.0,UPI
T003063,2026-04-05,S006,P024,C0091,5,280.0,1400.0,Cash
T001583,2026-04-05,S009,P029,C0138,1,817.0,817.0,Card
T001483,2026-04-05,S007,P044,C0186,2,346.0,692.0,Cash
T003216,2026-04-05,S004,P038,C0155,1,563.0,563.0,UPI
T002546,2026-04-05,S009,P033,C0017,1,2395.0,2395.0,UPI
T002929,2026-04-05,S009,P018,C0190,4,2484.0,9936.0,Cash
T000311,2026-04-05,S003,P010,C0017,1,1769.0,1769.0,UPI
T003276,2026-04-05,S001,P026,C0107,5,765.0,3825.0,Card
T003269,2026-04-05,S004,P033,C0111,1,2395.0,2395.0,UPI
T004211,2026-04-05,S004,P040,C0120,4,1803.0,7212.0,Card
T001423,2026-04-05,S001,P043,C0084,2,3092.0,6184.0,Card
T003373,2026-04-05,S006,P030,C0072,5,329.0,1645.0,Cash
T001752,2026-04-05,S010,P043,C0087,2,3092.0,6184.0,UPI
T000921,2026-04-05,S002,P033,C0155,3,2395.0,7185.0,UPI
T000814,2026-04-06,S002,P020,C0147,2,1341.0,2682.0,UPI
T002926,2026-04-06,S009,P024,C0172,4,280.0,1120.0,UPI
T002693,2026-04-06,S002,P003,C0150,1,8600.0,8600.0,UPI
T003486,2026-04-06,S006,P014,C0097,1,3156.0,3156.0,UPI
T003387,2026-04-06,S003,P013,C0090,1,1725.0,1725.0,UPI
T004128,2026-04-06,S004,P014,C0117,5,3156.0,15780.0,Wallet
T004275,2026-04-06,S002,P004,C0155,1,2746.0,2746.0,UPI
T000462,2026-04-06,S007,P033,C0143,5,2395.0,11975.0,Card
T004726,2026-04-06,S002,P030,C0022,4,329.0,1316.0,UPI
T000747,2026-04-06,S006,P008,C0076,4,7538.0,30152.0,UPI
T002918,2026-04-06,S007,P009,C0166,3,14294.0,42882.0,UPI
T002989,2026-04-06,S001,P002,C0038,4,15628.0,62512.0,UPI
T001827,2026-04-06,S010,P022,C0154,1,250.0,250.0,UPI
T002222,2026-04-06,S005,P005,C0144,1,3573.0,3573.0,UPI
T001577,2026-04-07,S008,P010,C0039,2,1769.0,3538.0,UPI
T004673,2026-04-07,S007,P032,C0174,2,798.0,1596.0,UPI
T003349,2026-04-07,S005,P044,C0078,1,346.0,346.0,UPI
T000761,2026-04-07,S009,P027,C0010,3,713.0,2139.0,Cash
T002318,2026-04-07,S006,P026,C0127,5,765.0,3825.0,UPI
T000415,2026-04-07,S004,P047,C0152,2,4143.0,8286.0,Cash
T001887,2026-04-07,S010,P021,C0189,1,735.0,735.0,Cash
T004338,2026-04-07,S004,P034,C0009,1,2077.0,2077.0,UPI
T003822,2026-04-07,S007,P021,C0129,1,735.0,735.0,UPI
T002723,2026-04-07,S009,P010,C0138,1,1769.0,1769.0,Cash
T001843,2026-04-07,S010,P030,C0197,4,329.0,1316.0,Cash
T001562,2026-04-08,S003,P016,C0099,1,1792.0,1792.0,Card
T002072,2026-04-08,S008,P010,C0174,4,1769.0,7076.0,UPI
T002487,2026-04-08,S005,P012,C0191,2,2724.0,5448.0,Card
T003144,2026-04-08,S009,P027,C0026,2,713.0,1426.0,Card
T001797,2026-04-08,S008,P003,C0007,2,8600.0,17200.0,UPI
T002267,2026-04-08,S010,P040,C0022,1,1803.0,1803.0,Card
T003687,2026-04-08,S001,P024,C0139,5,280.0,1400.0,UPI
T000510,2026-04-08,S008,P004,C0078,1,2746.0,2746.0,UPI
T001635,2026-04-08,S003,P043,C0095,1,3092.0,3092.0,UPI
T001866,2026-04-08,S005,P039,C0047,2,2600.0,5200.0,Cash
T003069,2026-04-08,S007,P022,C0082,2,250.0,500.0,UPI
T004137,2026-04-08,S009,P028,C0156,1,764.0,764.0,Card
T003614,2026-04-08,S009,P032,C0037,1,798.0,798.0,Card
T002946,2026-04-08,S002,P007,C0165,5,9089.0,45445.0,Cash
T000331,2026-04-08,S003,P023,C0122,1,363.0,363.0,UPI
T002938,2026-04-08,S003,P016,C0040,3,1792.0,5376.0,Wallet
T004240,2026-04-08,S010,P005,C0128,1,3573.0,3573.0,Card
T000198,2026-04-09,S010,P017,C0149,3,2677.0,8031.0,Card
T004652,2026-04-09,S008,P019,C0116,3,1613.0,4839.0,UPI
T001215,2026-04-09,S001,P027,C0158,1,713.0,713.0,Card
T000960,2026-04-09,S005,P003,C0054,5,8600.0,43000.0,Cash
T002027,2026-04-09,S007,P031,C0121,5,2539.0,12695.0,Card
T002184,2026-04-09,S008,P024,C0102,2,280.0,560.0,Cash
T001087,2026-04-09,S003,P008,C0154,1,7538.0,7538.0,Cash
T003645,2026-04-09,S006,P014,C0031,2,3156.0,6312.0,UPI
T004135,2026-04-09,S009,P021,C0197,4,735.0,2940.0,Card
T001302,2026-04-09,S001,P024,C0122,2,280.0,560.0,Card
T000852,2026-04-09,S005,P001,C0035,5,8801.0,44005.0,Card
T002916,2026-04-09,S009,P035,C0151,1,1777.0,1777.0,UPI
T004799,2026-04-09,S008,P037,C0185,3,924.0,2772.0,Cash
T003868,2026-04-09,S009,P047,C0141,2,4143.0,8286.0,Cash
T000465,2026-04-09,S004,P028,C0067,2,764.0,1528.0,UPI
T004961,2026-04-10,S007,P038,C0012,3,563.0,1689.0,Card
T000554,2026-04-10,S010,P047,C0190,2,4143.0,8286.0,Cash
T002506,2026-04-10,S006,P042,C0028,2,2856.0,5712.0,UPI
T001863,2026-04-10,S001,P031,C0057,2,2539.0,5078.0,UPI
T000251,2026-04-10,S009,P017,C0106,1,2677.0,2677.0,Wallet
T001864,2026-04-10,S004,P042,C0105,1,2856.0,2856.0,Card
T003555,2026-04-10,S003,P027,C0191,2,713.0,1426.0,UPI
T000109,2026-04-10,S010,P026,C0108,4,765.0,3060.0,Card
T004544,2026-04-10,S009,P029,C0026,2,817.0,1634.0,UPI
T004918,2026-04-10,S006,P003,C0060,4,8600.0,34400.0,Card
T001641,2026-04-10,S008,P033,C0154,3,2395.0,7185.0,UPI
T002120,2026-04-11,S010,P033,C0143,1,2395.0,2395.0,Wallet
T001498,2026-04-11,S004,P007,C0015,2,9089.0,18178.0,Card
T000081,2026-04-11,S010,P042,C0001,3,2856.0,8568.0,UPI
T000371,2026-04-11,S009,P035,C0143,2,1777.0,3554.0,UPI
T001089,2026-04-11,S007,P037,C0030,2,924.0,1848.0,Card
T000138,2026-04-11,S004,P044,C0085,5,346.0,1730.0,UPI
T003659,2026-04-11,S006,P041,C0050,1,2912.0,2912.0,UPI
T003825,2026-04-11,S002,P042,C0065,5,2856.0,14280.0,Card
T002069,2026-04-11,S002,P028,C0147,1,764.0,764.0,Card
T004481,2026-04-11,S010,P050,C0194,2,3376.0,6752.0,UPI
T001243,2026-04-11,S010,P014,C0089,5,3156.0,15780.0,UPI
T000736,2026-04-11,S006,P050,C0090,1,3376.0,3376.0,Card
T001966,2026-04-12,S007,P044,C0061,1,346.0,346.0,UPI
T004748,2026-04-12,S001,P009,C0077,3,14294.0,42882.0,Wallet
T003593,2026-04-12,S006,P003,C0076,1,8600.0,8600.0,Wallet
T001628,2026-04-12,S004,P017,C0035,1,2677.0,2677.0,UPI
T003714,2026-04-12,S009,P045,C0059,2,1526.0,3052.0,UPI
T002865,2026-04-12,S009,P004,C0139,3,2746.0,8238.0,Cash
T001990,2026-04-12,S010,P040,C0002,3,1803.0,5409.0,Card
T002205,2026-04-12,S005,P007,C0192,2,9089.0,18178.0,UPI
T001714,2026-04-12,S010,P016,C0100,1,1792.0,1792.0,Cash
T002712,2026-04-12,S004,P005,C0174,3,3573.0,10719.0,Card
T000366,2026-04-12,S005,P030,C0061,3,329.0,987.0,Cash
T004957,2026-04-12,S008,P008,C0096,4,7538.0,30152.0,UPI
T004808,2026-04-12,S005,P036,C0126,2,1511.0,3022.0,UPI
T004132,2026-04-12,S008,P033,C0016,2,2395.0,4790.0,UPI
T003002,2026-04-13,S006,P048,C0061,1,478.0,478.0,Card
T003995,2026-04-13,S006,P031,C0007,2,2539.0,5078.0,UPI
T002607,2026-04-13,S002,P036,C0010,2,1511.0,3022.0,Wallet
T004011,2026-04-13,S008,P007,C0025,3,9089.0,27267.0,Card
T000056,2026-04-13,S004,P004,C0111,4,2746.0,10984.0,UPI
T004094,2026-04-13,S008,P007,C0175,1,9089.0,9089.0,Card
T003857,2026-04-14,S005,P029,C0032,2,817.0,1634.0,Wallet
T001963,2026-04-14,S009,P032,C0005,3,798.0,2394.0,UPI
T004511,2026-04-14,S006,P014,C0020,1,3156.0,3156.0,UPI
T004203,2026-04-14,S003,P017,C0079,1,2677.0,2677.0,Wallet
T001695,2026-04-14,S001,P035,C0047,1,1777.0,1777.0,UPI
T002062,2026-04-14,S010,P035,C0123,1,1777.0,1777.0,Cash
T002022,2026-04-14,S005,P005,C0041,2,3573.0,7146.0,UPI
T003253,2026-04-14,S006,P004,C0199,1,2746.0,2746.0,Cash
T002765,2026-04-14,S006,P001,C0045,1,8801.0,8801.0,UPI
T000649,2026-04-14,S005,P049,C0160,2,2283.0,4566.0,UPI
T004322,2026-04-14,S008,P017,C0114,5,2677.0,13385.0,Wallet
T001288,2026-04-14,S008,P002,C0172,1,15628.0,15628.0,UPI
T002724,2026-04-14,S010,P002,C0161,1,15628.0,15628.0,Wallet
T000924,2026-04-14,S010,P002,C0059,1,15628.0,15628.0,Wallet
T000070,2026-04-14,S003,P008,C0123,1,7538.0,7538.0,UPI
T001365,2026-04-15,S010,P045,C0125,5,1526.0,7630.0,UPI
T000101,2026-04-15,S002,P009,C0097,1,14294.0,14294.0,UPI
T004702,2026-04-15,S007,P018,C0002,2,2484.0,4968.0,UPI
T004739,2026-04-15,S006,P007,C0070,2,9089.0,18178.0,Card
T004887,2026-04-15,S006,P009,C0167,5,14294.0,71470.0,UPI
T000876,2026-04-15,S007,P008,C0073,1,7538.0,7538.0,UPI
T004622,2026-04-15,S003,P016,C0095,2,1792.0,3584.0,Cash
T002555,2026-04-15,S001,P034,C0020,5,2077.0,10385.0,Cash
T001449,2026-04-15,S004,P006,C0188,1,14885.0,14885.0,Card
T001770,2026-04-15,S002,P006,C0031,2,14885.0,29770.0,UPI
T003548,2026-04-15,S005,P050,C0142,2,3376.0,6752.0,UPI
T000626,2026-04-16,S005,P043,C0113,5,3092.0,15460.0,UPI
T003444,2026-04-16,S003,P015,C0159,1,1463.0,1463.0,Card
T003156,2026-04-16,S006,P050,C0001,5,3376.0,16880.0,UPI
T000257,2026-04-16,S007,P024,C0112,1,280.0,280.0,UPI
T000054,2026-04-16,S004,P001,C0197,5,8801.0,44005.0,Card
T001441,2026-04-16,S001,P022,C0192,5,250.0,1250.0,Card
T001311,2026-04-16,S004,P004,C0114,4,2746.0,10984.0,Cash
T001794,2026-04-16,S009,P033,C0067,2,2395.0,4790.0,Cash
T002739,2026-04-16,S006,P024,C0117,2,280.0,560.0,UPI
T000620,2026-04-16,S008,P025,C0180,2,227.0,454.0,Card
T004549,2026-04-17,S002,P048,C0045,2,478.0,956.0,Wallet
T001472,2026-04-17,S003,P016,C0150,1,1792.0,1792.0,UPI
T001342,2026-04-17,S004,P022,C0011,4,250.0,1000.0,UPI
T002123,2026-04-17,S009,P050,C0067,1,3376.0,3376.0,Cash
T001936,2026-04-17,S005,P035,C0070,1,1777.0,1777.0,Card
T000324,2026-04-17,S006,P042,C0128,1,2856.0,2856.0,UPI
T003352,2026-04-17,S001,P048,C0086,2,478.0,956.0,UPI
T000897,2026-04-17,S003,P046,C0037,5,2159.0,10795.0,UPI
T002036,2026-04-17,S003,P045,C0107,1,1526.0,1526.0,Card
T002033,2026-04-17,S004,P047,C0198,3,4143.0,12429.0,Card
T002204,2026-04-17,S010,P018,C0107,2,2484.0,4968.0,Cash
T001187,2026-04-17,S005,P034,C0010,4,2077.0,8308.0,Cash
T001539,2026-04-17,S005,P043,C0093,1,3092.0,3092.0,UPI
T004562,2026-04-18,S010,P035,C0030,1,1777.0,1777.0,Card
T004113,2026-04-18,S007,P037,C0133,2,924.0,1848.0,Wallet
T000218,2026-04-18,S004,P005,C0007,4,3573.0,14292.0,UPI
T002025,2026-04-18,S010,P050,C0037,1,3376.0,3376.0,UPI
T003936,2026-04-18,S001,P025,C0065,2,227.0,454.0,Cash
T000645,2026-04-18,S008,P020,C0145,2,1341.0,2682.0,UPI
T003107,2026-04-18,S004,P032,C0136,3,798.0,2394.0,Card
T000376,2026-04-18,S008,P033,C0011,3,2395.0,7185.0,UPI
T001197,2026-04-18,S004,P041,C0047,1,2912.0,2912.0,UPI
T004184,2026-04-18,S009,P044,C0054,1,346.0,346.0,UPI
T000846,2026-04-18,S003,P026,C0134,4,765.0,3060.0,UPI
T002911,2026-04-18,S004,P049,C0036,2,2283.0,4566.0,UPI
T004257,2026-04-18,S003,P049,C0107,1,2283.0,2283.0,Card
T003549,2026-04-18,S004,P032,C0143,3,798.0,2394.0,Cash
T002948,2026-04-18,S007,P007,C0105,2,9089.0,18178.0,UPI
T004819,2026-04-18,S010,P048,C0059,1,478.0,478.0,Cash
T002211,2026-04-18,S002,P047,C0071,1,4143.0,4143.0,Card
T002392,2026-04-18,S003,P009,C0076,2,14294.0,28588.0,Wallet
T002121,2026-04-18,S001,P032,C0014,1,798.0,798.0,UPI
T004152,2026-04-18,S004,P044,C0160,5,346.0,1730.0,UPI
T004536,2026-04-18,S001,P018,C0104,2,2484.0,4968.0,Card
T004061,2026-04-19,S008,P045,C0039,1,1526.0,1526.0,UPI
T004979,2026-04-19,S007,P035,C0140,1,1777.0,1777.0,Wallet
T001623,2026-04-19,S010,P028,C0137,3,764.0,2292.0,UPI
T003795,2026-04-19,S006,P024,C0031,3,280.0,840.0,Wallet
T004885,2026-04-19,S006,P028,C0036,5,764.0,3820.0,Card
T001542,2026-04-19,S003,P022,C0168,1,250.0,250.0,UPI
T004033,2026-04-19,S004,P034,C0046,1,2077.0,2077.0,Card
T003165,2026-04-19,S001,P025,C0126,5,227.0,1135.0,Card
T001175,2026-04-19,S010,P012,C0129,1,2724.0,2724.0,Wallet
T004763,2026-04-19,S010,P013,C0185,1,1725.0,1725.0,UPI
T003615,2026-04-19,S006,P028,C0134,4,764.0,3056.0,Card
T001677,2026-04-19,S007,P049,C0084,4,2283.0,9132.0,Card
T004002,2026-04-19,S009,P033,C0196,5,2395.0,11975.0,UPI
T001211,2026-04-19,S002,P035,C0154,1,1777.0,1777.0,Card
T003616,2026-04-19,S009,P010,C0088,1,1769.0,1769.0,Card
T002645,2026-04-19,S006,P039,C0179,2,2600.0,5200.0,UPI
T001940,2026-04-19,S002,P021,C0167,1,735.0,735.0,UPI
T001207,2026-04-19,S002,P021,C0136,2,735.0,1470.0,Card
T000936,2026-04-19,S003,P020,C0010,1,1341.0,1341.0,UPI
T001697,2026-04-19,S010,P031,C0183,1,2539.0,2539.0,Wallet
T001137,2026-04-19,S001,P039,C0105,1,2600.0,2600.0,Card
T002443,2026-04-20,S007,P039,C0141,4,2600.0,10400.0,UPI
T001185,2026-04-20,S006,P021,C0031,2,735.0,1470.0,UPI
T002949,2026-04-20,S001,P034,C0129,5,2077.0,10385.0,UPI
T000389,2026-04-20,S003,P019,C0125,1,1613.0,1613.0,UPI
T002458,2026-04-20,S008,P044,C0082,5,346.0,1730.0,UPI
T003855,2026-04-20,S002,P042,C0083,1,2856.0,2856.0,UPI
T000733,2026-04-20,S009,P022,C0155,4,250.0,1000.0,Cash
T002353,2026-04-21,S008,P043,C0160,4,3092.0,12368.0,UPI
T003450,2026-04-21,S006,P036,C0187,2,1511.0,3022.0,UPI
T003393,2026-04-21,S002,P040,C0037,1,1803.0,1803.0,Card
T004229,2026-04-21,S009,P048,C0176,4,478.0,1912.0,Wallet
T001575,2026-04-21,S005,P034,C0154,4,2077.0,8308.0,Wallet
T002928,2026-04-21,S002,P002,C0031,1,15628.0,15628.0,Card
T003719,2026-04-21,S004,P048,C0059,1,478.0,478.0,Wallet
T004947,2026-04-21,S006,P010,C0047,2,1769.0,3538.0,UPI
